request_id,dataset_index,timestamp_s,decoded_tokens
46,934,3934068.920734255,449
38,542,3934068.920791956,449
36,1802,3934068.920849087,449
43,799,3934068.920910349,449
41,438,3934068.920970441,449
47,1843,3934068.921039632,449
40,1526,3934068.921097074,449
37,1751,3934068.921154725,449
34,1460,3934068.921217827,449
32,495,3934068.921274218,449
49,1035,3934068.921339010,449
54,1733,3934068.921402501,449
62,891,3934068.921463413,449
48,1637,3934068.921525715,449
50,1932,3934068.921583016,449
57,1507,3934068.921641257,449
52,326,3934068.921703809,449
58,1848,3934068.921767850,449
59,1658,3934068.922095939,449
53,1968,3934068.922165040,449
51,403,3934068.922224312,449
56,452,3934068.922287983,449
61,177,3934068.922344515,449
55,1326,3934068.922400426,449
63,1725,3934068.922462718,449
60,1541,3934068.922519839,449
76,366,3934068.923281818,449
