request_id,dataset_index,timestamp_s,decoded_tokens
107,362,3898877.534753867,193
110,380,3898877.534840759,193
103,55,3898877.534929972,193
99,346,3898877.535031264,193
108,344,3898877.535122406,193
100,152,3898877.535214259,193
114,168,3898877.535312581,193
125,191,3898877.535398244,193
116,424,3898877.535484376,193
113,191,3898877.535578678,193
126,168,3898877.535672900,193
119,362,3898877.535769153,193
122,380,3898877.535857285,193
112,152,3898877.535950827,193
123,346,3898877.536050210,193
121,295,3898877.536145732,193
117,122,3898877.536235205,193
118,29,3898877.536321707,193
124,152,3898877.536412089,193
115,55,3898877.536496621,193
120,344,3898877.536583044,193
11,362,3898878.179954497,257
8,424,3898878.180445450,257
10,29,3898878.180580573,257
13,295,3898878.180696486,257
2,380,3898878.180801289,257
0,344,3898878.180902561,257
3,346,3898878.181721092,257
14,380,3898878.181843465,257
15,346,3898878.181947288,257
1,295,3898878.182104132,257
6,168,3898878.182228505,257
7,55,3898878.182334628,257
12,344,3898878.182445111,257
5,191,3898878.182552504,257
9,122,3898878.182654486,257
4,152,3898878.182757509,257
29,191,3898878.183628111,257
24,344,3898878.183750354,257
19,55,3898878.183858407,257
27,346,3898878.183958319,257
31,55,3898878.184076422,257
18,168,3898878.184189015,257
26,380,3898878.184290158,257
28,152,3898878.184391570,257
30,168,3898878.184499633,257
17,191,3898878.184603806,257
22,29,3898878.184700388,257
23,362,3898878.184799931,257
20,424,3898878.184898363,257
25,295,3898878.185011716,257
16,152,3898878.185122499,257
21,122,3898878.185224542,257
42,168,3898878.186115714,257
36,344,3898878.186241518,257
44,424,3898878.186351250,257
35,362,3898878.186456703,257
47,362,3898878.186560836,257
39,346,3898878.186658558,257
41,191,3898878.186758741,257
45,122,3898878.186862283,257
38,380,3898878.186959226,257
32,424,3898878.187077899,257
34,29,3898878.187181642,257
43,55,3898878.187285824,257
46,29,3898878.187391177,257
40,152,3898878.187491509,257
37,295,3898878.187589112,257
33,122,3898878.187685234,257
52,152,3898878.189204723,257
57,122,3898878.189344397,257
51,346,3898878.189458880,257
50,380,3898878.189562732,257
63,346,3898878.189659295,257
48,344,3898878.189758087,257
49,295,3898878.189863200,257
58,29,3898878.189963212,257
53,191,3898878.190090096,257
62,380,3898878.190198218,257
59,362,3898878.190301451,257
61,295,3898878.190404204,257
56,424,3898878.190498906,257
60,344,3898878.190589828,257
54,168,3898878.190693121,257
55,55,3898878.190792343,257
74,380,3898878.190889606,257
66,168,3898878.190994509,257
76,152,3898878.191115482,257
71,362,3898878.191214864,257
78,168,3898878.191319607,257
75,346,3898878.191418790,257
72,344,3898878.191516452,257
79,55,3898878.191621225,257
73,295,3898878.191723057,257
70,29,3898878.191819550,257
65,191,3898878.191917032,257
67,55,3898878.192027485,257
77,191,3898878.192134118,257
64,152,3898878.192238580,257
69,122,3898878.192335403,257
68,424,3898878.192429835,257
84,344,3898878.193955054,257
82,29,3898878.194089338,257
87,346,3898878.194189420,257
80,424,3898878.194286073,257
88,152,3898878.194395575,257
86,380,3898878.194491948,257
91,55,3898878.194584890,257
92,424,3898878.194679733,257
81,122,3898878.194781395,257
90,168,3898878.194884038,257
94,29,3898878.194979870,257
95,362,3898878.195100553,257
83,362,3898878.195204416,257
85,295,3898878.195303478,257
89,191,3898878.195402351,257
93,122,3898878.195508494,257
106,29,3898878.195603976,257
111,346,3898878.195698948,257
98,380,3898878.195802171,257
105,122,3898878.195906864,257
101,191,3898878.196021677,257
109,295,3898878.196126970,257
96,344,3898878.196226562,257
104,424,3898878.196329915,257
97,295,3898878.196428027,257
102,168,3898878.196527830,257
107,362,3898878.196629682,257
110,380,3898878.196727015,257
103,55,3898878.196826787,257
99,346,3898878.196925220,257
108,344,3898878.197038363,257
100,152,3898878.197148785,257
114,168,3898878.197993767,257
125,191,3898878.198134121,257
116,424,3898878.198238993,257
113,191,3898878.198346606,257
126,168,3898878.198451699,257
119,362,3898878.198555772,257
122,380,3898878.198650444,257
112,152,3898878.198752557,257
123,346,3898878.198850179,257
121,295,3898878.198959612,257
117,122,3898878.199079875,257
118,29,3898878.199179507,257
124,152,3898878.199283760,257
115,55,3898878.199381722,257
120,344,3898878.199479105,257
11,362,3898878.808819591,321
8,424,3898878.809358605,321
10,29,3898878.809506698,321
13,295,3898878.809636252,321
2,380,3898878.809749484,321
0,344,3898878.809860107,321
3,346,3898878.810481983,321
14,380,3898878.810618427,321
15,346,3898878.810734340,321
1,295,3898878.810856423,321
6,168,3898878.810975596,321
7,55,3898878.811104319,321
12,344,3898878.811226292,321
5,191,3898878.811346865,321
9,122,3898878.811462318,321
4,152,3898878.811579061,321
29,191,3898878.812425273,321
24,344,3898878.812562846,321
19,55,3898878.812689749,321
27,346,3898878.812801832,321
31,55,3898878.812914595,321
18,168,3898878.813052689,321
26,380,3898878.813180122,321
28,152,3898878.813301395,321
30,168,3898878.813425748,321
17,191,3898878.813542911,321
22,29,3898878.814616759,321
23,362,3898878.814770363,321
20,424,3898878.814893375,321
25,295,3898878.815034019,321
16,152,3898878.815165753,321
21,122,3898878.815286246,321
42,168,3898878.815405929,321
36,344,3898878.815513882,321
44,424,3898878.815626354,321
35,362,3898878.815739797,321
47,362,3898878.815851900,321
39,346,3898878.815953463,321
41,191,3898878.816079606,321
45,122,3898878.816196119,321
38,380,3898878.816307102,321
32,424,3898878.816420785,321
34,29,3898878.816527827,321
43,55,3898878.816637380,321
46,29,3898878.816747573,321
40,152,3898878.816855296,321
37,295,3898878.816963899,321
33,122,3898878.817083231,321
52,152,3898878.818023146,321
57,122,3898878.818168109,321
51,346,3898878.818288902,321
50,380,3898878.818399695,321
63,346,3898878.818505338,321
48,344,3898878.818610320,321
49,295,3898878.818723943,321
58,29,3898878.818830886,321
53,191,3898878.818945019,321
62,380,3898878.819067722,321
59,362,3898878.819184975,321
61,295,3898878.819293558,321
56,424,3898878.819398330,321
60,344,3898878.819499533,321
54,168,3898878.819610466,321
55,55,3898878.819719378,321
74,380,3898878.821655798,321
66,168,3898878.821801972,321
76,152,3898878.821923975,321
71,362,3898878.822054528,321
78,168,3898878.822183261,321
75,346,3898878.822302595,321
72,344,3898878.822422987,321
79,55,3898878.822540830,321
73,295,3898878.822660974,321
70,29,3898878.822769087,321
65,191,3898878.822880589,321
67,55,3898878.822987942,321
77,191,3898878.823120965,321
64,152,3898878.823240608,321
69,122,3898878.823353371,321
68,424,3898878.823458124,321
84,344,3898878.823564747,321
82,29,3898878.823670690,321
87,346,3898878.823769172,321
80,424,3898878.823871015,321
88,152,3898878.823985247,321
86,380,3898878.824107290,321
91,55,3898878.824211393,321
92,424,3898878.824317296,321
81,122,3898878.824433749,321
90,168,3898878.824549122,321
94,29,3898878.824656115,321
95,362,3898878.824768927,321
83,362,3898878.824879870,321
85,295,3898878.824988693,321
89,191,3898878.825113146,321
93,122,3898878.825231409,321
106,29,3898878.825348392,321
111,346,3898878.825453495,321
98,380,3898878.825571398,321
105,122,3898878.825686461,321
101,191,3898878.825800094,321
109,295,3898878.825910287,321
96,344,3898878.826031910,321
104,424,3898878.826150502,321
97,295,3898878.826258725,321
102,168,3898878.827401434,321
107,362,3898878.827536868,321
110,380,3898878.827648981,321
103,55,3898878.827759514,321
99,346,3898878.827868396,321
108,344,3898878.827971129,321
100,152,3898878.828108883,321
114,168,3898878.828226495,321
125,191,3898878.828334308,321
116,424,3898878.828440011,321
113,191,3898878.828550824,321
126,168,3898878.828663677,321
119,362,3898878.828772709,321
122,380,3898878.828873342,321
112,152,3898878.828985155,321
123,346,3898878.829101548,321
121,295,3898878.829212081,321
117,122,3898878.829314603,321
118,29,3898878.829417196,321
124,152,3898878.829526429,321
115,55,3898878.829632601,321
120,344,3898878.829735344,321
11,362,3898879.308148811,385
8,424,3898879.308555692,385
10,29,3898879.308702885,385
13,295,3898879.308834839,385
2,380,3898879.308956102,385
0,344,3898879.309599888,385
3,346,3898879.309753132,385
14,380,3898879.309873645,385
15,346,3898879.310019459,385
1,295,3898879.310162983,385
6,168,3898879.310291336,385
7,55,3898879.310406539,385
12,344,3898879.310530752,385
5,191,3898879.310651795,385
9,122,3898879.310771598,385
4,152,3898879.310889341,385
29,191,3898879.311793304,385
24,344,3898879.311939268,385
19,55,3898879.312085302,385
27,346,3898879.312206775,385
31,55,3898879.312330578,385
18,168,3898879.312458601,385
26,380,3898879.312583684,385
28,152,3898879.312708127,385
30,168,3898879.312841941,385
17,191,3898879.312969404,385
22,29,3898879.313104448,385
23,362,3898879.313230751,385
20,424,3898879.313344554,385
25,295,3898879.313468257,385
16,152,3898879.313590570,385
21,122,3898879.313711443,385
42,168,3898879.314775020,385
36,344,3898879.314917214,385
44,424,3898879.315055838,385
35,362,3898879.315187861,385
47,362,3898879.315312364,385
39,346,3898879.315423417,385
41,191,3898879.315539900,385
45,122,3898879.315665173,385
38,380,3898879.315782716,385
32,424,3898879.315904879,385
34,29,3898879.316037212,385
43,55,3898879.316162126,385
46,29,3898879.316284289,385
40,152,3898879.316408102,385
37,295,3898879.316526015,385
33,122,3898879.316636848,385
52,152,3898879.318131896,385
57,122,3898879.318279100,385
51,346,3898879.318407283,385
50,380,3898879.318524406,385
63,346,3898879.318638179,385
48,344,3898879.318751172,385
49,295,3898879.318871895,385
58,29,3898879.318985288,385
53,191,3898879.319130481,385
62,380,3898879.319251305,385
59,362,3898879.319371437,385
61,295,3898879.319489311,385
56,424,3898879.319602353,385
60,344,3898879.319711636,385
54,168,3898879.319833549,385
55,55,3898879.319949392,385
74,380,3898879.320084046,385
66,168,3898879.320212419,385
76,152,3898879.320330662,385
71,362,3898879.320446355,385
78,168,3898879.320569448,385
75,346,3898879.320690911,385
72,344,3898879.320816954,385
79,55,3898879.320942108,385
73,295,3898879.321080431,385
70,29,3898879.321205674,385
65,191,3898879.321323967,385
67,55,3898879.321439840,385
77,191,3898879.321562673,385
64,152,3898879.321683326,385
69,122,3898879.321797479,385
68,424,3898879.321910132,385
84,344,3898879.323450521,385
82,29,3898879.323596435,385
87,346,3898879.323716818,385
80,424,3898879.323835891,385
88,152,3898879.323965015,385
86,380,3898879.324099008,385
91,55,3898879.324215931,385
92,424,3898879.324331304,385
81,122,3898879.324458747,385
90,168,3898879.324587721,385
94,29,3898879.324704984,385
95,362,3898879.324828857,385
83,362,3898879.324948380,385
85,295,3898879.325086483,385
89,191,3898879.325213037,385
93,122,3898879.325344820,385
106,29,3898879.325472323,385
111,346,3898879.325587946,385
98,380,3898879.325714499,385
105,122,3898879.325841922,385
101,191,3898879.325965086,385
109,295,3898879.326106629,385
96,344,3898879.326233832,385
104,424,3898879.326355466,385
97,295,3898879.326477349,385
102,168,3898879.326600352,385
107,362,3898879.326724705,385
110,380,3898879.326837108,385
103,55,3898879.326953621,385
99,346,3898879.327089124,385
108,344,3898879.327204837,385
100,152,3898879.327331520,385
114,168,3898879.328192472,385
125,191,3898879.328333336,385
116,424,3898879.328455069,385
113,191,3898879.328580442,385
126,168,3898879.328703105,385
119,362,3898879.328822318,385
122,380,3898879.328937511,385
112,152,3898879.329093055,385
123,346,3898879.329216568,385
121,295,3898879.329338942,385
117,122,3898879.329453145,385
118,29,3898879.329564897,385
124,152,3898879.329681660,385
115,55,3898879.329793363,385
120,344,3898879.329903826,385
11,362,3898879.817550829,449
8,424,3898879.817993390,449
10,29,3898879.818211306,449
13,295,3898879.818360350,449
2,380,3898879.818488543,449
0,344,3898879.819189040,449
3,346,3898879.819353065,449
14,380,3898879.819487928,449
15,346,3898879.819630862,449
1,295,3898879.819768835,449
6,168,3898879.819905499,449
7,55,3898879.820051273,449
12,344,3898879.820195846,449
5,191,3898879.820333080,449
9,122,3898879.820465433,449
4,152,3898879.820597816,449
29,191,3898879.821568241,449
24,344,3898879.821723305,449
19,55,3898879.821861499,449
27,346,3898879.821985122,449
31,55,3898879.822135006,449
18,168,3898879.822286210,449
26,380,3898879.822420083,449
28,152,3898879.822551136,449
30,168,3898879.822690740,449
17,191,3898879.822825133,449
22,29,3898879.822953267,449
23,362,3898879.823098980,449
20,424,3898879.823228963,449
25,295,3898879.823364017,449
16,152,3898879.823499521,449
21,122,3898879.823633384,449
42,168,3898879.824567768,449
36,344,3898879.824720192,449
44,424,3898879.824859245,449
35,362,3898879.824996188,449
47,362,3898879.825156273,449
39,346,3898879.825285616,449
41,191,3898879.825414149,449
45,122,3898879.825547253,449
38,380,3898879.825674036,449
32,424,3898879.825809669,449
34,29,3898879.825934023,449
43,55,3898879.826076156,449
46,29,3898879.826219460,449
40,152,3898879.826360783,449
37,295,3898879.826492507,449
33,122,3898879.826618720,449
52,152,3898879.828379375,449
57,122,3898879.828543529,449
